1936,Algorithmic Coder,Requirement of Algorithmic Coder in our company,39,2,41,12,4
1937,Analyst-Product Development,Requirement of Analyst-Product Development in our company,40,2,1,1,2
1938,Engineering Manager,Requirement of Engineering Manager in our company,41,1,2,2,4
1939,Frontend Developer,Requirement of Frontend Developer in our company,42,5,3,3,3
1940,Engineering Manager,Requirement of Engineering Manager in our company,43,3,4,4,3
1941,Analyst-Product Development,Requirement of Analyst-Product Development in our company,44,5,5,4,4
1942,Database Administrator,Requirement of Database Administrator in our company,45,7,6,5,4
1943,SDE-1,Requirement of SDE-1 in our company,46,3,7,5,4
1944,Web Developer,Requirement of Web Developer in our company,47,1,8,5,4
1945,Hardware Engineer,Requirement of Hardware Engineer in our company,48,1,9,6,3
1946,Web Developer,Requirement of Web Developer in our company,49,3,10,6,2
1947,Frontend Developer,Requirement of Frontend Developer in our company,50,5,11,6,5
1948,Web Developer,Requirement of Web Developer in our company,51,1,12,7,3
1949,SDE-3,Requirement of SDE-3 in our company,52,1,13,8,6
1950,Frontend Developer,Requirement of Frontend Developer in our company,53,6,14,9,2
1951,Hardware Engineer,Requirement of Hardware Engineer in our company,54,7,15,10,5
1952,Engineering Manager,Requirement of Engineering Manager in our company,55,5,16,10,4
1953,Web Developer,Requirement of Web Developer in our company,56,4,17,10,4
1954,SDE-3,Requirement of SDE-3 in our company,57,7,18,11,2
1955,Frontend Developer,Requirement of Frontend Developer in our company,58,6,19,11,4
1956,Algorithmic Coder,Requirement of Algorithmic Coder in our company,59,6,20,11,6
1957,Human Resource Manager,Requirement of Human Resource Manager in our company,60,2,21,11,6
1958,Hardware Engineer,Requirement of Hardware Engineer in our company,61,6,22,11,6
1959,Algorithmic Coder,Requirement of Algorithmic Coder in our company,62,6,23,12,5
1960,Hardware Engineer,Requirement of Hardware Engineer in our company,63,7,24,12,6
1961,Web Developer,Requirement of Web Developer in our company,64,7,25,12,6
1962,Frontend Developer,Requirement of Frontend Developer in our company,65,1,26,12,6
1963,Frontend Developer,Requirement of Frontend Developer in our company,66,5,27,12,3
1964,Algorithmic Coder,Requirement of Algorithmic Coder in our company,67,5,28,12,7
1965,Hardware Engineer,Requirement of Hardware Engineer in our company,68,4,29,12,6
1966,SDE-1,Requirement of SDE-1 in our company,69,7,30,12,7
1967,Engineering Manager,Requirement of Engineering Manager in our company,70,7,31,12,3
1968,SDE-1,Requirement of SDE-1 in our company,71,7,32,12,1
1969,Database Administrator,Requirement of Database Administrator in our company,72,2,33,12,6
1970,Web Developer,Requirement of Web Developer in our company,73,7,34,12,5
1971,Hardware Engineer,Requirement of Hardware Engineer in our company,74,5,35,12,7
1972,Algorithmic Coder,Requirement of Algorithmic Coder in our company,75,3,36,12,3
1973,Human Resource Manager,Requirement of Human Resource Manager in our company,76,3,37,12,3
1974,SDE-1,Requirement of SDE-1 in our company,77,5,38,12,1
1975,SDE-2,Requirement of SDE-2 in our company,78,5,39,12,5
1976,Engineering Manager,Requirement of Engineering Manager in our company,79,1,40,12,1
1977,Database Administrator,Requirement of Database Administrator in our company,80,4,41,12,6
2020,Human Resource Manager,Requirement of Human Resource Manager in our company,81,5,1,1,5
2021,Human Resource Manager,Requirement of Human Resource Manager in our company,82,4,2,2,6
2022,Hardware Engineer,Requirement of Hardware Engineer in our company,83,5,3,3,3
2023,SDE-2,Requirement of SDE-2 in our company,84,4,4,4,2
2024,Analyst-Product Development,Requirement of Analyst-Product Development in our company,85,6,5,4,2
2025,Algorithmic Coder,Requirement of Algorithmic Coder in our company,86,7,6,5,6
2026,Web Developer,Requirement of Web Developer in our company,87,5,7,5,7
2027,SDE-2,Requirement of SDE-2 in our company,88,2,8,5,7
2147,SDE-2,Requirement of SDE-2 in our company,89,6,9,6,4
2148,Analyst-Product Development,Requirement of Analyst-Product Development in our company,90,4,10,6,2
2149,Human Resource Manager,Requirement of Human Resource Manager in our company,91,2,11,6,2
2150,SDE-3,Requirement of SDE-3 in our company,92,6,12,7,7
2151,Frontend Developer,Requirement of Frontend Developer in our company,93,6,13,8,6
2152,Frontend Developer,Requirement of Frontend Developer in our company,94,4,14,9,3
2153,Analyst-Product Development,Requirement of Analyst-Product Development in our company,95,2,15,10,7
2154,Hardware Engineer,Requirement of Hardware Engineer in our company,96,5,16,10,2
2155,Database Administrator,Requirement of Database Administrator in our company,97,5,1,1,6
2156,SDE-2,Requirement of SDE-2 in our company,98,2,2,2,3
2157,Algorithmic Coder,Requirement of Algorithmic Coder in our company,1,1,3,3,7
2158,Algorithmic Coder,Requirement of Algorithmic Coder in our company,2,5,4,4,4
2159,Algorithmic Coder,Requirement of Algorithmic Coder in our company,3,6,5,4,7
2160,Web Developer,Requirement of Web Developer in our company,4,7,6,5,1
2161,Algorithmic Coder,Requirement of Algorithmic Coder in our company,5,5,7,5,6
2162,SDE-1,Requirement of SDE-1 in our company,6,2,8,5,4
2163,SDE-3,Requirement of SDE-3 in our company,7,5,9,6,4
2164,Algorithmic Coder,Requirement of Algorithmic Coder in our company,8,3,10,6,4
2165,Human Resource Manager,Requirement of Human Resource Manager in our company,9,1,11,6,5
2216,Engineering Manager,Requirement of Engineering Manager in our company,10,2,12,7,6
2217,Web Developer,Requirement of Web Developer in our company,11,6,13,8,5
2218,Hardware Engineer,Requirement of Hardware Engineer in our company,12,4,14,9,7
2219,Human Resource Manager,Requirement of Human Resource Manager in our company,13,5,15,10,4
2220,SDE-2,Requirement of SDE-2 in our company,14,3,16,10,6
2221,Database Administrator,Requirement of Database Administrator in our company,15,2,17,10,6
2222,Human Resource Manager,Requirement of Human Resource Manager in our company,16,7,18,11,2
2223,Analyst-Product Development,Requirement of Analyst-Product Development in our company,17,5,19,11,3
2224,Hardware Engineer,Requirement of Hardware Engineer in our company,18,4,20,11,6
2225,Frontend Developer,Requirement of Frontend Developer in our company,19,1,21,11,2
2226,Hardware Engineer,Requirement of Hardware Engineer in our company,20,6,22,11,5
2227,Web Developer,Requirement of Web Developer in our company,21,4,23,12,1
2228,Frontend Developer,Requirement of Frontend Developer in our company,22,3,24,12,3
2258,SDE-2,Requirement of SDE-2 in our company,23,7,25,12,4
2259,Algorithmic Coder,Requirement of Algorithmic Coder in our company,24,4,26,12,4
2260,Database Administrator,Requirement of Database Administrator in our company,25,2,27,12,7
2261,SDE-2,Requirement of SDE-2 in our company,26,2,28,12,1
2262,Database Administrator,Requirement of Database Administrator in our company,27,2,29,12,2
2263,Analyst-Product Development,Requirement of Analyst-Product Development in our company,28,6,30,12,6
2264,Human Resource Manager,Requirement of Human Resource Manager in our company,29,2,31,12,6
2265,Human Resource Manager,Requirement of Human Resource Manager in our company,30,7,32,12,6
2266,SDE-2,Requirement of SDE-2 in our company,31,1,33,12,1
2267,Hardware Engineer,Requirement of Hardware Engineer in our company,32,3,34,12,7
2268,Database Administrator,Requirement of Database Administrator in our company,33,6,35,12,7
2269,SDE-2,Requirement of SDE-2 in our company,34,1,36,12,2
2270,SDE-1,Requirement of SDE-1 in our company,35,2,37,12,7
2277,SDE-1,Requirement of SDE-1 in our company,36,4,38,12,7
2278,SDE-1,Requirement of SDE-1 in our company,37,4,39,12,1
2279,Hardware Engineer,Requirement of Hardware Engineer in our company,38,7,40,12,2
2280,Database Administrator,Requirement of Database Administrator in our company,39,1,41,12,7
2281,Frontend Developer,Requirement of Frontend Developer in our company,40,2,1,1,3
2282,Frontend Developer,Requirement of Frontend Developer in our company,41,1,2,2,3
2283,Web Developer,Requirement of Web Developer in our company,42,1,3,3,1
2284,Human Resource Manager,Requirement of Human Resource Manager in our company,43,5,4,4,3
2285,SDE-2,Requirement of SDE-2 in our company,44,2,5,4,6
2286,SDE-1,Requirement of SDE-1 in our company,45,6,6,5,2
2287,SDE-3,Requirement of SDE-3 in our company,46,6,7,5,3
2288,Frontend Developer,Requirement of Frontend Developer in our company,47,5,8,5,5
2289,SDE-3,Requirement of SDE-3 in our company,48,5,9,6,2
2290,Engineering Manager,Requirement of Engineering Manager in our company,49,6,10,6,3
2291,SDE-2,Requirement of SDE-2 in our company,50,1,11,6,4
2292,Analyst-Product Development,Requirement of Analyst-Product Development in our company,51,1,12,7,5
2293,Algorithmic Coder,Requirement of Algorithmic Coder in our company,52,5,13,8,1
2294,SDE-3,Requirement of SDE-3 in our company,53,4,14,9,6
2295,Web Developer,Requirement of Web Developer in our company,54,1,15,10,4
2296,Web Developer,Requirement of Web Developer in our company,55,7,16,10,5
2297,Frontend Developer,Requirement of Frontend Developer in our company,56,4,17,10,7
2298,Web Developer,Requirement of Web Developer in our company,57,5,18,11,3
2299,SDE-3,Requirement of SDE-3 in our company,58,3,19,11,1
2300,Algorithmic Coder,Requirement of Algorithmic Coder in our company,59,4,20,11,4
2301,Algorithmic Coder,Requirement of Algorithmic Coder in our company,60,7,21,11,7
2302,Database Administrator,Requirement of Database Administrator in our company,61,4,22,11,6
2303,Human Resource Manager,Requirement of Human Resource Manager in our company,62,2,23,12,7
2304,Human Resource Manager,Requirement of Human Resource Manager in our company,63,1,24,12,2
2305,Database Administrator,Requirement of Database Administrator in our company,64,4,25,12,5
2306,SDE-3,Requirement of SDE-3 in our company,65,3,26,12,6
2307,Engineering Manager,Requirement of Engineering Manager in our company,66,2,27,12,7
2308,SDE-3,Requirement of SDE-3 in our company,67,5,28,12,1
2309,Database Administrator,Requirement of Database Administrator in our company,68,3,29,12,3
2310,SDE-1,Requirement of SDE-1 in our company,69,2,30,12,7
2311,SDE-3,Requirement of SDE-3 in our company,70,6,31,12,6
2312,Web Developer,Requirement of Web Developer in our company,71,3,32,12,7
2313,Engineering Manager,Requirement of Engineering Manager in our company,72,2,33,12,7
2314,Analyst-Product Development,Requirement of Analyst-Product Development in our company,73,7,34,12,6
2315,Algorithmic Coder,Requirement of Algorithmic Coder in our company,74,4,35,12,1
2316,Analyst-Product Development,Requirement of Analyst-Product Development in our company,75,3,36,12,1
2317,Algorithmic Coder,Requirement of Algorithmic Coder in our company,76,3,37,12,6
2318,Hardware Engineer,Requirement of Hardware Engineer in our company,77,5,38,12,1
2319,Analyst-Product Development,Requirement of Analyst-Product Development in our company,78,1,39,12,4
2320,Engineering Manager,Requirement of Engineering Manager in our company,79,4,40,12,7
2321,Engineering Manager,Requirement of Engineering Manager in our company,80,2,41,12,2
2322,Web Developer,Requirement of Web Developer in our company,81,7,1,1,3
2323,Human Resource Manager,Requirement of Human Resource Manager in our company,82,3,2,2,2
2324,SDE-3,Requirement of SDE-3 in our company,83,6,3,3,6
2325,SDE-1,Requirement of SDE-1 in our company,84,2,4,4,5
2326,Frontend Developer,Requirement of Frontend Developer in our company,85,1,5,4,7
2327,Analyst-Product Development,Requirement of Analyst-Product Development in our company,86,1,6,5,5
2328,Database Administrator,Requirement of Database Administrator in our company,87,6,7,5,4
2329,Human Resource Manager,Requirement of Human Resource Manager in our company,88,2,8,5,5
2330,SDE-2,Requirement of SDE-2 in our company,89,4,9,6,7
2331,Frontend Developer,Requirement of Frontend Developer in our company,90,4,10,6,5
2332,Algorithmic Coder,Requirement of Algorithmic Coder in our company,91,5,11,6,7
2333,Hardware Engineer,Requirement of Hardware Engineer in our company,92,5,12,7,3
2334,Hardware Engineer,Requirement of Hardware Engineer in our company,93,4,13,8,3
2335,Hardware Engineer,Requirement of Hardware Engineer in our company,94,1,14,9,6
2336,Database Administrator,Requirement of Database Administrator in our company,95,5,15,10,3
2337,SDE-3,Requirement of SDE-3 in our company,96,7,16,10,4
2338,SDE-1,Requirement of SDE-1 in our company,97,3,1,1,3
2339,SDE-2,Requirement of SDE-2 in our company,98,5,2,2,7
2340,Engineering Manager,Requirement of Engineering Manager in our company,1,5,3,3,2
2341,SDE-1,Requirement of SDE-1 in our company,2,1,4,4,2
2342,Algorithmic Coder,Requirement of Algorithmic Coder in our company,3,7,5,4,6
2343,Hardware Engineer,Requirement of Hardware Engineer in our company,4,6,6,5,5
2344,SDE-2,Requirement of SDE-2 in our company,5,5,7,5,5
2345,SDE-2,Requirement of SDE-2 in our company,6,2,8,5,7
2346,Engineering Manager,Requirement of Engineering Manager in our company,7,6,9,6,4
2347,Database Administrator,Requirement of Database Administrator in our company,8,6,10,6,3
2348,Analyst-Product Development,Requirement of Analyst-Product Development in our company,9,3,11,6,3
2349,Human Resource Manager,Requirement of Human Resource Manager in our company,10,3,12,7,6
2350,SDE-1,Requirement of SDE-1 in our company,11,5,13,8,1
2351,Algorithmic Coder,Requirement of Algorithmic Coder in our company,12,7,14,9,6
2352,Hardware Engineer,Requirement of Hardware Engineer in our company,13,7,15,10,2
